SCHEDULE_DETAIL_ID,AIR_DATE,CONTENT_DURATION_SEC,PROMO_DURATION_SEC,AD_DURATION_SEC,CONTENT_START_TIME,CONTENT_END_TIME,CHANNEL_ID,SLOT_ID,SLOT_DESC,DOW_ID,DOW_CODE,CONTENT_TAPE_ID_1,CONTENT_ID,TAPE_NAME,TAPE_DURATION_SEC,CONTENT_NAME,CONTENT_TAPE_DETAIL_ID,CONTENT_TAPE_ID,CONTENT_TAPE_DETAIL_NAME,SEGMENT_DURATION_SEC,PART_NO,SEGMENT_NO,TAPE_ID,AD_DURATION,PROMO_DURATION
176286,29-09-2019,7260,165,2475,15.00.00,0.00.00,1,54,Shaam,2,SUN,3518,487,ZCN MAIN TERA HERO (U/A-EDITED VER)& PIC,7260,MAIN TERA HERO,11824,3518,ZCN MAIN TERA HERO (U/A-EDITED VER)& PIC,776.96,1,10,516100,900,60
176287,29-09-2019,8340,189.5454545,2843.181818,0.00.00,9.32.00,1,55,Raat,2,SUN,16708,2721,ZCN 2.0 (U/A-RAJNIKANTH),8340,2.O ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,900,60
176297,30-09-2019,7320,166.3636364,2495.454545,23.10.00,0.00.00,1,8,Der Raat,3,MON,11203,1215,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),7320,VARDIWALI SHERNI,34651,11203,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),889,1,1,518083,900,60
176297,30-09-2019,7320,166.3636364,2495.454545,23.10.00,0.00.00,1,8,Der Raat,3,MON,11203,1215,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),7320,VARDIWALI SHERNI,34652,11203,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),642,1,2,518083,900,60
176297,30-09-2019,7320,166.3636364,2495.454545,23.10.00,0.00.00,1,8,Der Raat,3,MON,11203,1215,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),7320,VARDIWALI SHERNI,34653,11203,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),813,1,3,518083,900,60
176297,30-09-2019,7320,166.3636364,2495.454545,23.10.00,0.00.00,1,8,Der Raat,3,MON,11203,1215,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),7320,VARDIWALI SHERNI,34654,11203,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),795,1,4,518083,900,60
176297,30-09-2019,7320,166.3636364,2495.454545,23.10.00,0.00.00,1,8,Der Raat,3,MON,11203,1215,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),7320,VARDIWALI SHERNI,34655,11203,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),600,1,5,518083,900,60
176297,30-09-2019,7320,166.3636364,2495.454545,23.10.00,0.00.00,1,8,Der Raat,3,MON,11203,1215,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),7320,VARDIWALI SHERNI,34656,11203,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),536,1,6,518083,900,60
176297,30-09-2019,7320,166.3636364,2495.454545,23.10.00,0.00.00,1,8,Der Raat,3,MON,11203,1215,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),7320,VARDIWALI SHERNI,34657,11203,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),543,1,7,518083,900,60
176297,30-09-2019,7320,166.3636364,2495.454545,23.10.00,0.00.00,1,8,Der Raat,3,MON,11203,1215,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),7320,VARDIWALI SHERNI,34658,11203,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),438,1,8,518083,900,60
176297,30-09-2019,7320,166.3636364,2495.454545,23.10.00,0.00.00,1,8,Der Raat,3,MON,11203,1215,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),7320,VARDIWALI SHERNI,34659,11203,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),891,1,9,518083,900,60
176297,30-09-2019,7320,166.3636364,2495.454545,23.10.00,0.00.00,1,8,Der Raat,3,MON,11203,1215,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),7320,VARDIWALI SHERNI,34660,11203,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),516,1,10,518083,900,60
176297,30-09-2019,7320,166.3636364,2495.454545,23.10.00,0.00.00,1,8,Der Raat,3,MON,11203,1215,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),7320,VARDIWALI SHERNI,34661,11203,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),652,1,11,518083,900,60
176289,30-09-2019,6360,144.5454545,2168.181818,0.00.00,10.53.00,1,1,Dead Band,3,MON,13355,1647,Zcn Khiladi Khel Ka (V/Ua-Hindidub)Short,6360,KHILADI KHEL KA ,42874,13355,Zcn Khiladi Khel Ka (V/Ua-Hindidub)Short,883,1,1,518056,900,60
176289,30-09-2019,6360,144.5454545,2168.181818,0.00.00,10.53.00,1,1,Dead Band,3,MON,13355,1647,Zcn Khiladi Khel Ka (V/Ua-Hindidub)Short,6360,KHILADI KHEL KA ,42875,13355,Zcn Khiladi Khel Ka (V/Ua-Hindidub)Short,710,1,2,518056,900,60
176289,30-09-2019,6360,144.5454545,2168.181818,0.00.00,10.53.00,1,1,Dead Band,3,MON,13355,1647,Zcn Khiladi Khel Ka (V/Ua-Hindidub)Short,6360,KHILADI KHEL KA ,42876,13355,Zcn Khiladi Khel Ka (V/Ua-Hindidub)Short,569,1,3,518056,900,60
176289,30-09-2019,6360,144.5454545,2168.181818,0.00.00,10.53.00,1,1,Dead Band,3,MON,13355,1647,Zcn Khiladi Khel Ka (V/Ua-Hindidub)Short,6360,KHILADI KHEL KA ,42877,13355,Zcn Khiladi Khel Ka (V/Ua-Hindidub)Short,619,1,4,518056,900,60
176289,30-09-2019,6360,144.5454545,2168.181818,0.00.00,10.53.00,1,1,Dead Band,3,MON,13355,1647,Zcn Khiladi Khel Ka (V/Ua-Hindidub)Short,6360,KHILADI KHEL KA ,42878,13355,Zcn Khiladi Khel Ka (V/Ua-Hindidub)Short,675,1,5,518056,900,60
176289,30-09-2019,6360,144.5454545,2168.181818,0.00.00,10.53.00,1,1,Dead Band,3,MON,13355,1647,Zcn Khiladi Khel Ka (V/Ua-Hindidub)Short,6360,KHILADI KHEL KA ,42879,13355,Zcn Khiladi Khel Ka (V/Ua-Hindidub)Short,696,1,6,518056,900,60
176289,30-09-2019,6360,144.5454545,2168.181818,0.00.00,10.53.00,1,1,Dead Band,3,MON,13355,1647,Zcn Khiladi Khel Ka (V/Ua-Hindidub)Short,6360,KHILADI KHEL KA ,42880,13355,Zcn Khiladi Khel Ka (V/Ua-Hindidub)Short,597,1,7,518056,900,60
176289,30-09-2019,6360,144.5454545,2168.181818,0.00.00,10.53.00,1,1,Dead Band,3,MON,13355,1647,Zcn Khiladi Khel Ka (V/Ua-Hindidub)Short,6360,KHILADI KHEL KA ,42881,13355,Zcn Khiladi Khel Ka (V/Ua-Hindidub)Short,572,1,8,518056,900,60
176289,30-09-2019,6360,144.5454545,2168.181818,0.00.00,10.53.00,1,1,Dead Band,3,MON,13355,1647,Zcn Khiladi Khel Ka (V/Ua-Hindidub)Short,6360,KHILADI KHEL KA ,42882,13355,Zcn Khiladi Khel Ka (V/Ua-Hindidub)Short,545,1,9,518056,900,60
176289,30-09-2019,6360,144.5454545,2168.181818,0.00.00,10.53.00,1,1,Dead Band,3,MON,13355,1647,Zcn Khiladi Khel Ka (V/Ua-Hindidub)Short,6360,KHILADI KHEL KA ,42883,13355,Zcn Khiladi Khel Ka (V/Ua-Hindidub)Short,477,1,10,518056,900,60
176292,30-09-2019,7460.56,169.5581818,2543.372727,8.49.00,22.22.00,1,3,Subah 2,3,MON,1755,269,ZCN YAMLOK (V/UA EDITED VERSION),7460.56,YAMLOK,6161,1755,ZCN YAMLOK (V/UA EDITED VERSION),835.84,1,1,515519,900,60
176292,30-09-2019,7460.56,169.5581818,2543.372727,8.49.00,22.22.00,1,3,Subah 2,3,MON,1755,269,ZCN YAMLOK (V/UA EDITED VERSION),7460.56,YAMLOK,6162,1755,ZCN YAMLOK (V/UA EDITED VERSION),949.4,1,2,515519,900,60
176292,30-09-2019,7460.56,169.5581818,2543.372727,8.49.00,22.22.00,1,3,Subah 2,3,MON,1755,269,ZCN YAMLOK (V/UA EDITED VERSION),7460.56,YAMLOK,6163,1755,ZCN YAMLOK (V/UA EDITED VERSION),869,1,3,515519,900,60
176292,30-09-2019,7460.56,169.5581818,2543.372727,8.49.00,22.22.00,1,3,Subah 2,3,MON,1755,269,ZCN YAMLOK (V/UA EDITED VERSION),7460.56,YAMLOK,6164,1755,ZCN YAMLOK (V/UA EDITED VERSION),785.44,1,4,515519,900,60
176292,30-09-2019,7460.56,169.5581818,2543.372727,8.49.00,22.22.00,1,3,Subah 2,3,MON,1755,269,ZCN YAMLOK (V/UA EDITED VERSION),7460.56,YAMLOK,6165,1755,ZCN YAMLOK (V/UA EDITED VERSION),860.28,1,5,515519,900,60
176292,30-09-2019,7460.56,169.5581818,2543.372727,8.49.00,22.22.00,1,3,Subah 2,3,MON,1755,269,ZCN YAMLOK (V/UA EDITED VERSION),7460.56,YAMLOK,6166,1755,ZCN YAMLOK (V/UA EDITED VERSION),749.08,1,6,515519,900,60
176292,30-09-2019,7460.56,169.5581818,2543.372727,8.49.00,22.22.00,1,3,Subah 2,3,MON,1755,269,ZCN YAMLOK (V/UA EDITED VERSION),7460.56,YAMLOK,6167,1755,ZCN YAMLOK (V/UA EDITED VERSION),734.76,1,7,515519,900,60
176292,30-09-2019,7460.56,169.5581818,2543.372727,8.49.00,22.22.00,1,3,Subah 2,3,MON,1755,269,ZCN YAMLOK (V/UA EDITED VERSION),7460.56,YAMLOK,6168,1755,ZCN YAMLOK (V/UA EDITED VERSION),872.04,1,8,515519,900,60
176292,30-09-2019,7460.56,169.5581818,2543.372727,8.49.00,22.22.00,1,3,Subah 2,3,MON,1755,269,ZCN YAMLOK (V/UA EDITED VERSION),7460.56,YAMLOK,6169,1755,ZCN YAMLOK (V/UA EDITED VERSION),804.72,1,9,515519,900,60
176293,30-09-2019,8580,195,2925,22.22.00,1.22.00,1,4,Dopahar 1,3,MON,16555,2688,ZCN BATTI GUL METER CHALU(U/A-SHAHID KAP,8580,BATTI GUL METER CHALU,54129,16555,ZCN BATTI GUL METER CHALU(U/A-SHAHID KAP,931,1,1,518196,900,60
176293,30-09-2019,8580,195,2925,22.22.00,1.22.00,1,4,Dopahar 1,3,MON,16555,2688,ZCN BATTI GUL METER CHALU(U/A-SHAHID KAP,8580,BATTI GUL METER CHALU,54130,16555,ZCN BATTI GUL METER CHALU(U/A-SHAHID KAP,868,1,2,518196,900,60
176293,30-09-2019,8580,195,2925,22.22.00,1.22.00,1,4,Dopahar 1,3,MON,16555,2688,ZCN BATTI GUL METER CHALU(U/A-SHAHID KAP,8580,BATTI GUL METER CHALU,54131,16555,ZCN BATTI GUL METER CHALU(U/A-SHAHID KAP,725,1,3,518196,900,60
176293,30-09-2019,8580,195,2925,22.22.00,1.22.00,1,4,Dopahar 1,3,MON,16555,2688,ZCN BATTI GUL METER CHALU(U/A-SHAHID KAP,8580,BATTI GUL METER CHALU,54132,16555,ZCN BATTI GUL METER CHALU(U/A-SHAHID KAP,876,1,4,518196,900,60
176293,30-09-2019,8580,195,2925,22.22.00,1.22.00,1,4,Dopahar 1,3,MON,16555,2688,ZCN BATTI GUL METER CHALU(U/A-SHAHID KAP,8580,BATTI GUL METER CHALU,54133,16555,ZCN BATTI GUL METER CHALU(U/A-SHAHID KAP,639,1,5,518196,900,60
176293,30-09-2019,8580,195,2925,22.22.00,1.22.00,1,4,Dopahar 1,3,MON,16555,2688,ZCN BATTI GUL METER CHALU(U/A-SHAHID KAP,8580,BATTI GUL METER CHALU,54134,16555,ZCN BATTI GUL METER CHALU(U/A-SHAHID KAP,717,1,6,518196,900,60
176293,30-09-2019,8580,195,2925,22.22.00,1.22.00,1,4,Dopahar 1,3,MON,16555,2688,ZCN BATTI GUL METER CHALU(U/A-SHAHID KAP,8580,BATTI GUL METER CHALU,54135,16555,ZCN BATTI GUL METER CHALU(U/A-SHAHID KAP,695,1,7,518196,900,60
176293,30-09-2019,8580,195,2925,22.22.00,1.22.00,1,4,Dopahar 1,3,MON,16555,2688,ZCN BATTI GUL METER CHALU(U/A-SHAHID KAP,8580,BATTI GUL METER CHALU,54136,16555,ZCN BATTI GUL METER CHALU(U/A-SHAHID KAP,615,1,8,518196,900,60
176293,30-09-2019,8580,195,2925,22.22.00,1.22.00,1,4,Dopahar 1,3,MON,16555,2688,ZCN BATTI GUL METER CHALU(U/A-SHAHID KAP,8580,BATTI GUL METER CHALU,54137,16555,ZCN BATTI GUL METER CHALU(U/A-SHAHID KAP,535,1,9,518196,900,60
176293,30-09-2019,8580,195,2925,22.22.00,1.22.00,1,4,Dopahar 1,3,MON,16555,2688,ZCN BATTI GUL METER CHALU(U/A-SHAHID KAP,8580,BATTI GUL METER CHALU,54138,16555,ZCN BATTI GUL METER CHALU(U/A-SHAHID KAP,810,1,10,518196,900,60
176293,30-09-2019,8580,195,2925,22.22.00,1.22.00,1,4,Dopahar 1,3,MON,16555,2688,ZCN BATTI GUL METER CHALU(U/A-SHAHID KAP,8580,BATTI GUL METER CHALU,54139,16555,ZCN BATTI GUL METER CHALU(U/A-SHAHID KAP,500,1,11,518196,900,60
176293,30-09-2019,8580,195,2925,22.22.00,1.22.00,1,4,Dopahar 1,3,MON,16555,2688,ZCN BATTI GUL METER CHALU(U/A-SHAHID KAP,8580,BATTI GUL METER CHALU,54140,16555,ZCN BATTI GUL METER CHALU(U/A-SHAHID KAP,669,1,12,518196,900,60
176294,30-09-2019,7560,171.8181818,2577.272727,1.22.00,5.11.00,1,5,Dopahar 2,3,MON,16540,1669,ZCN Dhadak (U/A-Jahnvi Kapoor)Clean Copy,7560,DHADAK,NULL,NULL,NULL,NULL,NULL,NULL,NULL,900,60
176295,30-09-2019,8220,186.8181818,2802.272727,5.11.00,0.00.00,1,6,Shaam,3,MON,6688,826,ZCN MASSS (V/U-EDITED VERSION) HINDI DUB,8220,MASSS,22664,6688,ZCN MASSS (V/U-EDITED VERSION) HINDI DUB,632.96,1,1,516897,900,60
176295,30-09-2019,8220,186.8181818,2802.272727,5.11.00,0.00.00,1,6,Shaam,3,MON,6688,826,ZCN MASSS (V/U-EDITED VERSION) HINDI DUB,8220,MASSS,22665,6688,ZCN MASSS (V/U-EDITED VERSION) HINDI DUB,755.96,1,2,516897,900,60
176295,30-09-2019,8220,186.8181818,2802.272727,5.11.00,0.00.00,1,6,Shaam,3,MON,6688,826,ZCN MASSS (V/U-EDITED VERSION) HINDI DUB,8220,MASSS,22666,6688,ZCN MASSS (V/U-EDITED VERSION) HINDI DUB,691.96,1,3,516897,900,60
176295,30-09-2019,8220,186.8181818,2802.272727,5.11.00,0.00.00,1,6,Shaam,3,MON,6688,826,ZCN MASSS (V/U-EDITED VERSION) HINDI DUB,8220,MASSS,22667,6688,ZCN MASSS (V/U-EDITED VERSION) HINDI DUB,697.96,1,4,516897,900,60
176295,30-09-2019,8220,186.8181818,2802.272727,5.11.00,0.00.00,1,6,Shaam,3,MON,6688,826,ZCN MASSS (V/U-EDITED VERSION) HINDI DUB,8220,MASSS,22668,6688,ZCN MASSS (V/U-EDITED VERSION) HINDI DUB,898.96,1,5,516897,900,60
176295,30-09-2019,8220,186.8181818,2802.272727,5.11.00,0.00.00,1,6,Shaam,3,MON,6688,826,ZCN MASSS (V/U-EDITED VERSION) HINDI DUB,8220,MASSS,22669,6688,ZCN MASSS (V/U-EDITED VERSION) HINDI DUB,954.96,1,6,516897,900,60
176295,30-09-2019,8220,186.8181818,2802.272727,5.11.00,0.00.00,1,6,Shaam,3,MON,6688,826,ZCN MASSS (V/U-EDITED VERSION) HINDI DUB,8220,MASSS,22670,6688,ZCN MASSS (V/U-EDITED VERSION) HINDI DUB,814.96,1,7,516897,900,60
176295,30-09-2019,8220,186.8181818,2802.272727,5.11.00,0.00.00,1,6,Shaam,3,MON,6688,826,ZCN MASSS (V/U-EDITED VERSION) HINDI DUB,8220,MASSS,22671,6688,ZCN MASSS (V/U-EDITED VERSION) HINDI DUB,802.96,1,8,516897,900,60
176295,30-09-2019,8220,186.8181818,2802.272727,5.11.00,0.00.00,1,6,Shaam,3,MON,6688,826,ZCN MASSS (V/U-EDITED VERSION) HINDI DUB,8220,MASSS,22672,6688,ZCN MASSS (V/U-EDITED VERSION) HINDI DUB,854.96,1,9,516897,900,60
176295,30-09-2019,8220,186.8181818,2802.272727,5.11.00,0.00.00,1,6,Shaam,3,MON,6688,826,ZCN MASSS (V/U-EDITED VERSION) HINDI DUB,8220,MASSS,22673,6688,ZCN MASSS (V/U-EDITED VERSION) HINDI DUB,570.96,1,10,516897,900,60
176295,30-09-2019,8220,186.8181818,2802.272727,5.11.00,0.00.00,1,6,Shaam,3,MON,6688,826,ZCN MASSS (V/U-EDITED VERSION) HINDI DUB,8220,MASSS,22674,6688,ZCN MASSS (V/U-EDITED VERSION) HINDI DUB,548.96,1,11,516897,900,60
176296,30-09-2019,8940,203.1818182,3047.727273,0.00.00,23.10.00,1,7,Raat,3,MON,3999,542,ZCN PHIR HERA PHERI (U-EDITED VERSION),8940,PHIR HERA PHERI,13545,3999,ZCN PHIR HERA PHERI (U-EDITED VERSION),916.28,1,1,515559,900,60
176296,30-09-2019,8940,203.1818182,3047.727273,0.00.00,23.10.00,1,7,Raat,3,MON,3999,542,ZCN PHIR HERA PHERI (U-EDITED VERSION),8940,PHIR HERA PHERI,13546,3999,ZCN PHIR HERA PHERI (U-EDITED VERSION),908.76,1,2,515559,900,60
176296,30-09-2019,8940,203.1818182,3047.727273,0.00.00,23.10.00,1,7,Raat,3,MON,3999,542,ZCN PHIR HERA PHERI (U-EDITED VERSION),8940,PHIR HERA PHERI,13547,3999,ZCN PHIR HERA PHERI (U-EDITED VERSION),886.24,1,3,515559,900,60
176296,30-09-2019,8940,203.1818182,3047.727273,0.00.00,23.10.00,1,7,Raat,3,MON,3999,542,ZCN PHIR HERA PHERI (U-EDITED VERSION),8940,PHIR HERA PHERI,13548,3999,ZCN PHIR HERA PHERI (U-EDITED VERSION),907.88,1,4,515559,900,60
176296,30-09-2019,8940,203.1818182,3047.727273,0.00.00,23.10.00,1,7,Raat,3,MON,3999,542,ZCN PHIR HERA PHERI (U-EDITED VERSION),8940,PHIR HERA PHERI,13549,3999,ZCN PHIR HERA PHERI (U-EDITED VERSION),911.72,1,5,515559,900,60
176296,30-09-2019,8940,203.1818182,3047.727273,0.00.00,23.10.00,1,7,Raat,3,MON,3999,542,ZCN PHIR HERA PHERI (U-EDITED VERSION),8940,PHIR HERA PHERI,13550,3999,ZCN PHIR HERA PHERI (U-EDITED VERSION),988.84,1,6,515559,900,60
176296,30-09-2019,8940,203.1818182,3047.727273,0.00.00,23.10.00,1,7,Raat,3,MON,3999,542,ZCN PHIR HERA PHERI (U-EDITED VERSION),8940,PHIR HERA PHERI,13551,3999,ZCN PHIR HERA PHERI (U-EDITED VERSION),892.64,1,7,515559,900,60
176296,30-09-2019,8940,203.1818182,3047.727273,0.00.00,23.10.00,1,7,Raat,3,MON,3999,542,ZCN PHIR HERA PHERI (U-EDITED VERSION),8940,PHIR HERA PHERI,13552,3999,ZCN PHIR HERA PHERI (U-EDITED VERSION),763.12,1,8,515559,900,60
176296,30-09-2019,8940,203.1818182,3047.727273,0.00.00,23.10.00,1,7,Raat,3,MON,3999,542,ZCN PHIR HERA PHERI (U-EDITED VERSION),8940,PHIR HERA PHERI,13553,3999,ZCN PHIR HERA PHERI (U-EDITED VERSION),956.12,1,9,515559,900,60
176296,30-09-2019,8940,203.1818182,3047.727273,0.00.00,23.10.00,1,7,Raat,3,MON,3999,542,ZCN PHIR HERA PHERI (U-EDITED VERSION),8940,PHIR HERA PHERI,13554,3999,ZCN PHIR HERA PHERI (U-EDITED VERSION),823.28,1,10,515559,900,60
176298,01-10-2019,7320,166.3636364,2495.454545,0.00.00,9.05.00,1,9,Dead Band,4,TUE,11203,1215,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),7320,VARDIWALI SHERNI,34651,11203,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),889,1,1,518083,900,60
176298,01-10-2019,7320,166.3636364,2495.454545,0.00.00,9.05.00,1,9,Dead Band,4,TUE,11203,1215,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),7320,VARDIWALI SHERNI,34652,11203,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),642,1,2,518083,900,60
176298,01-10-2019,7320,166.3636364,2495.454545,0.00.00,9.05.00,1,9,Dead Band,4,TUE,11203,1215,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),7320,VARDIWALI SHERNI,34653,11203,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),813,1,3,518083,900,60
176298,01-10-2019,7320,166.3636364,2495.454545,0.00.00,9.05.00,1,9,Dead Band,4,TUE,11203,1215,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),7320,VARDIWALI SHERNI,34654,11203,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),795,1,4,518083,900,60
176298,01-10-2019,7320,166.3636364,2495.454545,0.00.00,9.05.00,1,9,Dead Band,4,TUE,11203,1215,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),7320,VARDIWALI SHERNI,34655,11203,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),600,1,5,518083,900,60
176298,01-10-2019,7320,166.3636364,2495.454545,0.00.00,9.05.00,1,9,Dead Band,4,TUE,11203,1215,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),7320,VARDIWALI SHERNI,34656,11203,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),536,1,6,518083,900,60
176298,01-10-2019,7320,166.3636364,2495.454545,0.00.00,9.05.00,1,9,Dead Band,4,TUE,11203,1215,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),7320,VARDIWALI SHERNI,34657,11203,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),543,1,7,518083,900,60
176298,01-10-2019,7320,166.3636364,2495.454545,0.00.00,9.05.00,1,9,Dead Band,4,TUE,11203,1215,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),7320,VARDIWALI SHERNI,34658,11203,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),438,1,8,518083,900,60
176298,01-10-2019,7320,166.3636364,2495.454545,0.00.00,9.05.00,1,9,Dead Band,4,TUE,11203,1215,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),7320,VARDIWALI SHERNI,34659,11203,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),891,1,9,518083,900,60
176298,01-10-2019,7320,166.3636364,2495.454545,0.00.00,9.05.00,1,9,Dead Band,4,TUE,11203,1215,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),7320,VARDIWALI SHERNI,34660,11203,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),516,1,10,518083,900,60
176298,01-10-2019,7320,166.3636364,2495.454545,0.00.00,9.05.00,1,9,Dead Band,4,TUE,11203,1215,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),7320,VARDIWALI SHERNI,34661,11203,Zcn Vardiwaali Sherni(V/Ua-Hindi Dub),652,1,11,518083,900,60
176300,01-10-2019,3596.64,81.74181818,1226.127273,12.34.00,10.18.00,1,10,Subah 1,4,TUE,9412,1046,ZCN JUNGLE THE BATTLE GROUND(V/U-SHORT V,3596.64,JUNGLE THE BATTLE GROUND,29860,9412,ZCN JUNGLE THE BATTLE GROUND(V/U-SHORT V,363.96,1,1,516517,900,60
176300,01-10-2019,3596.64,81.74181818,1226.127273,12.34.00,10.18.00,1,10,Subah 1,4,TUE,9412,1046,ZCN JUNGLE THE BATTLE GROUND(V/U-SHORT V,3596.64,JUNGLE THE BATTLE GROUND,29861,9412,ZCN JUNGLE THE BATTLE GROUND(V/U-SHORT V,399.96,1,2,516517,900,60
176300,01-10-2019,3596.64,81.74181818,1226.127273,12.34.00,10.18.00,1,10,Subah 1,4,TUE,9412,1046,ZCN JUNGLE THE BATTLE GROUND(V/U-SHORT V,3596.64,JUNGLE THE BATTLE GROUND,29862,9412,ZCN JUNGLE THE BATTLE GROUND(V/U-SHORT V,389.96,1,3,516517,900,60
176300,01-10-2019,3596.64,81.74181818,1226.127273,12.34.00,10.18.00,1,10,Subah 1,4,TUE,9412,1046,ZCN JUNGLE THE BATTLE GROUND(V/U-SHORT V,3596.64,JUNGLE THE BATTLE GROUND,29863,9412,ZCN JUNGLE THE BATTLE GROUND(V/U-SHORT V,429.96,1,4,516517,900,60
176300,01-10-2019,3596.64,81.74181818,1226.127273,12.34.00,10.18.00,1,10,Subah 1,4,TUE,9412,1046,ZCN JUNGLE THE BATTLE GROUND(V/U-SHORT V,3596.64,JUNGLE THE BATTLE GROUND,29864,9412,ZCN JUNGLE THE BATTLE GROUND(V/U-SHORT V,508.96,1,5,516517,900,60
176300,01-10-2019,3596.64,81.74181818,1226.127273,12.34.00,10.18.00,1,10,Subah 1,4,TUE,9412,1046,ZCN JUNGLE THE BATTLE GROUND(V/U-SHORT V,3596.64,JUNGLE THE BATTLE GROUND,29865,9412,ZCN JUNGLE THE BATTLE GROUND(V/U-SHORT V,322.96,1,6,516517,900,60
176300,01-10-2019,3596.64,81.74181818,1226.127273,12.34.00,10.18.00,1,10,Subah 1,4,TUE,9412,1046,ZCN JUNGLE THE BATTLE GROUND(V/U-SHORT V,3596.64,JUNGLE THE BATTLE GROUND,29866,9412,ZCN JUNGLE THE BATTLE GROUND(V/U-SHORT V,364.96,1,7,516517,900,60
176300,01-10-2019,3596.64,81.74181818,1226.127273,12.34.00,10.18.00,1,10,Subah 1,4,TUE,9412,1046,ZCN JUNGLE THE BATTLE GROUND(V/U-SHORT V,3596.64,JUNGLE THE BATTLE GROUND,29867,9412,ZCN JUNGLE THE BATTLE GROUND(V/U-SHORT V,376.96,1,8,516517,900,60
176300,01-10-2019,3596.64,81.74181818,1226.127273,12.34.00,10.18.00,1,10,Subah 1,4,TUE,9412,1046,ZCN JUNGLE THE BATTLE GROUND(V/U-SHORT V,3596.64,JUNGLE THE BATTLE GROUND,29868,9412,ZCN JUNGLE THE BATTLE GROUND(V/U-SHORT V,438.96,1,9,516517,900,60
176301,01-10-2019,7635.72,173.5390909,2603.086364,10.18.00,3.50.00,1,11,Subah 2,4,TUE,2029,308,ZCN VAISHNAVI(V/UA-EDITED VERSION)ANUSHK,7635.72,VAISHNAVI,7099,2029,ZCN VAISHNAVI(V/UA-EDITED VERSION)ANUSHK,626.28,1,1,515820,900,60
176301,01-10-2019,7635.72,173.5390909,2603.086364,10.18.00,3.50.00,1,11,Subah 2,4,TUE,2029,308,ZCN VAISHNAVI(V/UA-EDITED VERSION)ANUSHK,7635.72,VAISHNAVI,7100,2029,ZCN VAISHNAVI(V/UA-EDITED VERSION)ANUSHK,712.48,1,2,515820,900,60
176301,01-10-2019,7635.72,173.5390909,2603.086364,10.18.00,3.50.00,1,11,Subah 2,4,TUE,2029,308,ZCN VAISHNAVI(V/UA-EDITED VERSION)ANUSHK,7635.72,VAISHNAVI,7101,2029,ZCN VAISHNAVI(V/UA-EDITED VERSION)ANUSHK,563.52,1,3,515820,900,60
176301,01-10-2019,7635.72,173.5390909,2603.086364,10.18.00,3.50.00,1,11,Subah 2,4,TUE,2029,308,ZCN VAISHNAVI(V/UA-EDITED VERSION)ANUSHK,7635.72,VAISHNAVI,7102,2029,ZCN VAISHNAVI(V/UA-EDITED VERSION)ANUSHK,681.32,1,4,515820,900,60
